index_no	collection	resource_id	title	author	post_created_at	source_url	tags	source_status_existing	source_disposition_existing	source_confidence_existing	topic_primary	topic_secondary	content_chars	content_quality	index_use	method_or_external_reference	user_fact_boundary	evidence_level	full_distill_recommended	uncertainty_flags	has_media	has_comments	duplicate_resource_id	source_path
207	Bookmarks	6a55b6bd000000000f01dc13	高通｜驱动开发工程师面经	校招阿橙🍊	2026-07-14T04:10:38.000Z	https://www.xiaohongshu.com/explore/6a55b6bd000000000f01dc13?xsec_token=AB6r_26pzfe5z3r4zRK3RCutL5DtLCF_H02V-iwWoUIW0%3D	高通;高通面试;驱动开发工程师;驱动开发工程师面试;求职青年;2026秋招季;互联网大厂实习;面试求职;应届生求职;嵌入式面经;69f3879d0000000032020e1f	domain-referenced	external-reference	medium	embedded-career	embedded-technical;career-and-employment	316	prose	案例/题目清单（外部参考）	可吸收：按 C/C++、MCU/RTOS、通信、Linux/驱动和项目深挖分组；“被问到”只是题目线索，答案回到本地源码/文档验证	来源路径标记为 Bookmarks；收藏行为不等于认同或实践，原作者经历/观点仅作外部参考，不转为用户事实；其中第一人称内容仍是原帖自述，需另证	E2	yes	time-version-sensitive	yes	yes	no	小红书（RedNote）/。。。。。。。/收藏（Bookmarks）/高通｜驱动开发工程师面经 - 6a55b6bd000000000f01dc13.md
208	Bookmarks	6a10582700000000060234f5	🎯一天刷遍LeetCode Hot 100	阿朱学长资料	2026-05-23T06:00:19.000Z	https://www.xiaohongshu.com/explore/6a10582700000000060234f5?xsec_token=AB6qIdkITRjQw46-pI10ZIJJJxTD6sssO5s27ALrOeKoY%3D	互联网大厂;计算机;大模型八股;大模型;学习笔记;计算机春招面试;计算机专业;leetcode;leetcode刷题	domain-referenced	external-reference	medium	algorithm-learning	career-and-employment;ai-agent-workflow;knowledge-management	304	prose	方法候选（算法学习/复习）	可吸收：按题型或卡片拆分练习，用时间盒、错题回看和间隔复习形成闭环；题解/速通天数是外部计划，不证明用户掌握	来源路径标记为 Bookmarks；收藏行为不等于认同或实践，原作者经历/观点仅作外部参考，不转为用户事实；其中第一人称内容仍是原帖自述，需另证	E2	yes	none	yes	no	no	小红书（RedNote）/。。。。。。。/收藏（Bookmarks）/🎯一天刷遍LeetCode Hot 100 - 6a10582700000000060234f5.md
209	Bookmarks	64b6a2760000000012012be7	💫用MyDockFinder工具，从Windows变Mac	你好张同学	2023-07-18T14:32:22.000Z	https://www.xiaohongshu.com/explore/64b6a2760000000012012be7?xsec_token=ABJG7JQAwnv56Zi3LZhFqvdehLRqYG0uiRPiorA8JoeYw%3D	桌面整理;宝藏工具;时尚科技;mac;MyDockFinder;教程是否详细	domain-referenced	external-reference	medium	apple-digital	none	343	prose	仅外部参考（设备/软件/消费经验）	可吸收：若需要可提取验机、配置比较或工具清单的检查项；价格、型号、续航、优惠和“安全下车”均需按当前市场复核	来源路径标记为 Bookmarks；收藏行为不等于认同或实践，原作者经历/观点仅作外部参考，不转为用户事实；其中第一人称内容仍是原帖自述，需另证	E2	no	none	yes	yes	no	小红书（RedNote）/。。。。。。。/收藏（Bookmarks）/💫用MyDockFinder工具，从Windows变Mac - 64b6a2760000000012012be7.md
210	Bookmarks	6a0970e8000000003601ea17	📝 10天掉10斤·狠人食谱安排	奶思兔米思油	2026-05-17T07:40:24.000Z	https://www.xiaohongshu.com/explore/6a0970e8000000003601ea17?xsec_token=ABje4ATPkY_xWKdCQMwqszphqk4ssVa_iqWsRjkb4EyNY%3D	减脂食谱;高效减肥;狠人减肥;碳循环;碳循环饮食;春日无痛减肥食谱	domain-referenced	external-reference	medium	health-lifestyle	none	165	prose	仅外部参考（个人健康/饮食经验）	只保留为个人经验或食谱线索；不蒸馏为健康处方，不据此推断用户健康状况，需个体化和专业评估	来源路径标记为 Bookmarks；收藏行为不等于认同或实践，原作者经历/观点仅作外部参考，不转为用户事实；其中第一人称内容仍是原帖自述，需另证	E1	no	media-needs-review	yes	yes	no	小红书（RedNote）/。。。。。。。/收藏（Bookmarks）/📝 10天掉10斤·狠人食谱安排 - 6a0970e8000000003601ea17.md
211	Bookmarks	6a42195c000000002103d6e1	🔥codex必装的8个skill	铲屎官阿沐的Ai日常	2026-06-29T07:06:04.000Z	https://www.xiaohongshu.com/explore/6a42195c000000002103d6e1?xsec_token=ABI9KRdrGCefRBDUxxOJDxRYhOSR9ykgA5p05jiS2FAus%3D	Codex;AI编程;Skill推荐;开发效率;OpenAI;程序员日常;AI工具;skill	domain-referenced	external-reference	medium	ai-agent-workflow	none	919	prose	方法候选（工具工作流）	可吸收：记录触发条件、输入输出、验证步骤和复用边界，再评估工具是否值得安装；版本、兼容性、Star/浏览量与效果数字需核验	来源路径标记为 Bookmarks；收藏行为不等于认同或实践，原作者经历/观点仅作外部参考，不转为用户事实；其中第一人称内容仍是原帖自述，需另证	E3	yes	marketing-or-outcome-claim;star-view-like-claim;time-version-sensitive	yes	yes	no	小红书（RedNote）/。。。。。。。/收藏（Bookmarks）/🔥codex必装的8个skill - 6a42195c000000002103d6e1.md
212	Bookmarks	69cab968000000001f000065	🔧 你的小红书收藏夹在吃灰吗？	陈什么夏	2026-03-30T17:56:56.000Z	https://www.xiaohongshu.com/explore/69cab968000000001f000065?xsec_token=ABKtoTQD8DGCJs-cMsht5_-LQQXoefMyukBrOrA3ck5ds%3D	claudecode;obsidian;小红书;知识管理;AI工具;开源;效率工具;博士生活;科研;信息管理	domain-referenced	external-reference	medium	ai-knowledge-workflow	ai-agent-workflow;knowledge-management;graduate-research	630	prose	方法候选（工具配置/用量管理）	可吸收：按任务分层、记录用量、切换模型/Provider并保留人工确认；额度、价格、兼容性和省钱比例是时效性外部声明	来源路径标记为 Bookmarks；收藏行为不等于认同或实践，原作者经历/观点仅作外部参考，不转为用户事实；其中第一人称内容仍是原帖自述，需另证	E2	yes	marketing-or-outcome-claim;time-version-sensitive	yes	yes	no	小红书（RedNote）/。。。。。。。/收藏（Bookmarks）/🔧 你的小红书收藏夹在吃灰吗？ - 69cab968000000001f000065.md
213	Bookmarks	6a79a0cc0000000033035229	🤚你已经完全掌握了如何写一份完美简历	九九渊	2026-08-10T09:58:36.000Z	https://www.xiaohongshu.com/explore/6a79a0cc0000000033035229?xsec_token=ABrRVTS3g4Wz4o03csuHxNYwoeB4p7RpmqyxT4RiG_T4k%3D	Claude;求职;秋招;简历;面试;模拟面试;ai;AI进化生活howto;ai新手村	domain-referenced	external-reference	medium	ai-agent-workflow	career-and-employment	995	prose	方法候选（AI辅助求职/面试流程）	可吸收：把输入材料、岗位/问题拆解、生成草稿、人工核验和复盘串成工作流；工具名称、效果数字和“offer”需独立验证	来源路径标记为 Bookmarks；收藏行为不等于认同或实践，原作者经历/观点仅作外部参考，不转为用户事实；其中第一人称内容仍是原帖自述，需另证	E3	yes	time-version-sensitive	yes	yes	no	小红书（RedNote）/。。。。。。。/收藏（Bookmarks）/🤚你已经完全掌握了如何写一份完美简历 - 6a79a0cc0000000033035229.md
214	Bookmarks	6771ff3d0000000014026f7c	🥬嵌入式实习秋招经验分享——八股篇	进击的大白菜	2024-12-30T02:02:37.000Z	https://www.xiaohongshu.com/explore/6771ff3d0000000014026f7c?xsec_token=ABi_wb5O4LH1uRjTCbQY08k_r7Z_evgF7cc3uXhVeEYYg%3D	嵌入式;面经;校招;读研日记;找实习;经验分享;八股;嵌入式面经;69f3879d0000000032020e1f	domain-referenced	external-reference	medium	embedded-career	embedded-technical;career-and-employment;graduate-research	851	prose	案例/题目清单（外部参考）	可吸收：按 C/C++、MCU/RTOS、通信、Linux/驱动和项目深挖分组；“被问到”只是题目线索，答案回到本地源码/文档验证	来源路径标记为 Bookmarks；收藏行为不等于认同或实践，原作者经历/观点仅作外部参考，不转为用户事实；其中第一人称内容仍是原帖自述，需另证	E3	yes	none	yes	no	no	小红书（RedNote）/。。。。。。。/收藏（Bookmarks）/🥬嵌入式实习秋招经验分享——八股篇 - 6771ff3d0000000014026f7c.md
215	Likes	6a58b005000000000402abe6	03年 自动化女拿到嵌入式offer心得	爱喵喵的小鱼	2026-07-16T10:18:45.000Z	https://www.xiaohongshu.com/explore/6a58b005000000000402abe6?xsec_token=ABjFO7kPSeYvcqz2OJziycSNT8hDObrKoxOWWUCbIFHSg%3D	自动化专业;嵌入式开发;校招;应届生求职;STM32;单片机;技术岗;嵌入式面试;工科生求职;大学生求职	domain-referenced	needs-review	low	embedded-career	embedded-technical;career-and-employment	351	prose	方法候选（求职/简历流程）	可吸收：按岗位目标筛选、项目证据化表达、投递跟踪、面试复盘建立闭环；岗位、offer、薪资和时间点仅保留为原作者经验	来源路径标记为 Likes；点赞行为、账号身份和意图未核验，原作者内容仅作外部参考，不转为用户事实；其中第一人称内容仍是原帖自述，需另证	E2	maybe	marketing-or-outcome-claim;offer-salary-admission-claim;time-version-sensitive;collection-identity-uncertain	yes	yes	no	小红书（RedNote）/。。。。。。。/点赞（Likes）/03年 自动化女拿到嵌入式offer心得 - 6a58b005000000000402abe6.md
216	Likes	69c3bd82000000001a022536	0831生物医学工程第四轮学科评估结果	小张学姐	2026-03-25T10:48:34.000Z	https://www.xiaohongshu.com/explore/69c3bd82000000001a022536?xsec_token=ABRdT3unEshd-SB1ymMdIkE6TRengCwcXdv-2pTSffy3k%3D	考研择校;世界一流学科;考研专业;生物与医学;生物学;理工科院校;生化环材;生物学考研;27考研;考研分数线	domain-referenced	needs-review	low	graduate-research	none	39	short-or-media-led	仅外部参考（正文不足）	正文过短或主要依赖图片/视频；只登记标题、作者与原链，全文/媒体需另行核验	来源路径标记为 Likes；点赞行为、账号身份和意图未核验，原作者内容仅作外部参考，不转为用户事实	E1	no	collection-identity-uncertain;media-needs-review	yes	yes	no	小红书（RedNote）/。。。。。。。/点赞（Likes）/0831生物医学工程第四轮学科评估结果 - 69c3bd82000000001a022536.md
217	Likes	6a76d28f0000000026036444	0实习双非硕｜备战秋招	木兔	2026-08-08T06:54:07.000Z	https://www.xiaohongshu.com/explore/6a76d28f0000000026036444?xsec_token=AB5_0K07X23zSenotojbGGFPw5zr5rtKYEIKzonL0ecoM%3D	none	domain-referenced	needs-review	low	embedded-career	embedded-technical;career-and-employment;ai-agent-workflow;knowledge-management	260	prose	方法候选（学习路线/复习流程）	可吸收：把基础语言、系统/驱动、RTOS/通信、项目与投递串成阶段路线，用项目输出检验进度；原帖顺序需按目标岗位调整	来源路径标记为 Likes；点赞行为、账号身份和意图未核验，原作者内容仅作外部参考，不转为用户事实	E2	yes	collection-identity-uncertain;duplicate-resource-across-collections	yes	yes	yes	小红书（RedNote）/。。。。。。。/点赞（Likes）/0实习双非硕｜备战秋招 - 6a76d28f0000000026036444.md
218	Likes	6a6762a20000000004028335	200斤→140斤｜男生通用版减脂计划	花小锦	2026-07-27T13:52:34.000Z	https://www.xiaohongshu.com/explore/6a6762a20000000004028335?xsec_token=ABkltDzQu5b6Ahh6hrdY3UvGu9arJSQLEVbGgFwzfNox0%3D	减肥逆袭;大基数减肥;变瘦变美变好看;减脂日常;男生减肥;减肥日常;减肥计划;自律改变生活;春日无痛减肥食谱;减肥经验分享	domain-referenced	needs-review	low	health-lifestyle	none	188	prose	仅外部参考（个人健康/饮食经验）	只保留为个人经验或食谱线索；不蒸馏为健康处方，不据此推断用户健康状况，需个体化和专业评估	来源路径标记为 Likes；点赞行为、账号身份和意图未核验，原作者内容仅作外部参考，不转为用户事实	E1	no	collection-identity-uncertain;media-needs-review	yes	yes	no	小红书（RedNote）/。。。。。。。/点赞（Likes）/200斤→140斤｜男生通用版减脂计划 - 6a6762a20000000004028335.md
219	Likes	69f227f10000000036030dea	2026年了还在刷hot100？🥹省时间直接看这里	阿渡的上岸笔记	2026-04-29T15:46:57.000Z	https://www.xiaohongshu.com/explore/69f227f10000000036030dea?xsec_token=ABFFe0GJljnt5hhhP4xbpAfkPaiAQlSItsXApUjOCHwEQ%3D	算法;手撕;面试;计算机;实习;暑期实习;互联网大厂;校招;程序员;leetcode	domain-referenced	needs-review	low	algorithm-learning	career-and-employment	45	short-or-media-led	仅外部参考（正文不足）	正文过短或主要依赖图片/视频；只登记标题、作者与原链，全文/媒体需另行核验	来源路径标记为 Likes；点赞行为、账号身份和意图未核验，原作者内容仅作外部参考，不转为用户事实	E1	maybe	time-version-sensitive;collection-identity-uncertain;media-needs-review	yes	yes	no	小红书（RedNote）/。。。。。。。/点赞（Likes）/2026年了还在刷hot100？🥹省时间直接看这里 - 69f227f10000000036030dea.md
220	Likes	69fd7cf20000000035039e78	211本硕 Linux驱动/应用方向	爱困觉的程序员	2026-05-08T06:04:34.000Z	https://www.xiaohongshu.com/explore/69fd7cf20000000035039e78?xsec_token=ABwWjIYn8mdpJTpxWFwMHePeRVc6KekAyjmnEgtdsxcJo%3D	Linux驱动开发;暑期实习求职;项目优化;西安就业;爱困觉的程序员	domain-referenced	needs-review	low	embedded-career	embedded-technical;career-and-employment;ai-agent-workflow	486	prose	方法候选（学习路线/复习流程）	可吸收：把基础语言、系统/驱动、RTOS/通信、项目与投递串成阶段路线，用项目输出检验进度；原帖顺序需按目标岗位调整	来源路径标记为 Likes；点赞行为、账号身份和意图未核验，原作者内容仅作外部参考，不转为用户事实	E2	yes	marketing-or-outcome-claim;offer-salary-admission-claim;collection-identity-uncertain	yes	yes	no	小红书（RedNote）/。。。。。。。/点赞（Likes）/211本硕 Linux驱动 应用方向 - 69fd7cf20000000035039e78.md
221	Likes	69419cee000000001b024e42	26届 双非机械硕 转嵌入式 秋招总结	嘿嘿嘿123	2025-12-16T17:54:54.000Z	https://www.xiaohongshu.com/explore/69419cee000000001b024e42?xsec_token=ABISW7W3Rc6gj4r1fgh019p0yXGIHfhc0wArhLNpBRpOU%3D	秋招;嵌入式;offer;就业;春招;机械;校招	domain-referenced	needs-review	low	embedded-career	embedded-technical;career-and-employment;graduate-research	820	prose	方法候选（学习路线/复习流程）	可吸收：把基础语言、系统/驱动、RTOS/通信、项目与投递串成阶段路线，用项目输出检验进度；原帖顺序需按目标岗位调整	来源路径标记为 Likes；点赞行为、账号身份和意图未核验，原作者内容仅作外部参考，不转为用户事实；其中第一人称内容仍是原帖自述，需另证	E3	yes	marketing-or-outcome-claim;offer-salary-admission-claim;time-version-sensitive;collection-identity-uncertain	yes	yes	no	小红书（RedNote）/。。。。。。。/点赞（Likes）/26届 双非机械硕 转嵌入式 秋招总结 - 69419cee000000001b024e42.md
222	Likes	6a7c3ed1000000002c003c80	27届嵌入式，简历没改完能先投吗	胜哥-嵌入式面试官	2026-08-12T10:52:02.000Z	https://www.xiaohongshu.com/explore/6a7c3ed1000000002c003c80?xsec_token=ABZVqEqgtV0CYhnfDqxs_IFwmhZblJ1J13EOX33plOIDQ%3D	27届秋招;嵌入式;嵌入式开发;嵌入式面试;嵌入式简历;单片机;STM32;C语言;秋招;应届生求职	domain-referenced	needs-review	low	embedded-career	embedded-technical;career-and-employment;graduate-research	564	prose	案例/题目清单（外部参考）	可吸收：按 C/C++、MCU/RTOS、通信、Linux/驱动和项目深挖分组；“被问到”只是题目线索，答案回到本地源码/文档验证	来源路径标记为 Likes；点赞行为、账号身份和意图未核验，原作者内容仅作外部参考，不转为用户事实；其中第一人称内容仍是原帖自述，需另证	E2	yes	time-version-sensitive;collection-identity-uncertain;duplicate-resource-across-collections	yes	no	yes	小红书（RedNote）/。。。。。。。/点赞（Likes）/27届嵌入式，简历没改完能先投吗 - 6a7c3ed1000000002c003c80.md
