domain	class	status	disposition	confidence	reason	disposition_reason	artifact_refs	path	size_bytes	sha256_16
attachments-evidence	attachment-evidence	evidence-layer	evidence-layer	medium	attachment-evidence; not automatically copied into a knowledge Skill	media/model/attachment retained as evidence, not copied into Skill		assets/图解网络-小林coding/34-tcp_drop/img-019.png	44459	e8e985034ec904ed
attachments-evidence	attachment-evidence	evidence-layer	evidence-layer	medium	attachment-evidence; not automatically copied into a knowledge Skill	media/model/attachment retained as evidence, not copied into Skill		assets/图解网络-小林coding/34-tcp_drop/img-020.png	85699	670ab53a6b423f80
attachments-evidence	attachment-evidence	evidence-layer	evidence-layer	medium	attachment-evidence; not automatically copied into a knowledge Skill	media/model/attachment retained as evidence, not copied into Skill		assets/图解网络-小林coding/34-tcp_drop/img-021.png	37261	bf265fc27b5fab5e
attachments-evidence	attachment-evidence	evidence-layer	evidence-layer	medium	attachment-evidence; not automatically copied into a knowledge Skill	media/model/attachment retained as evidence, not copied into Skill		assets/图解网络-小林coding/35-tcp_three_fin/img-001.png	150605	a039aeea45aeab18
attachments-evidence	attachment-evidence	evidence-layer	evidence-layer	medium	attachment-evidence; not automatically copied into a knowledge Skill	media/model/attachment retained as evidence, not copied into Skill		assets/图解网络-小林coding/35-tcp_three_fin/img-002.png	15733	9bcd4dafa964f796
attachments-evidence	attachment-evidence	evidence-layer	evidence-layer	medium	attachment-evidence; not automatically copied into a knowledge Skill	media/model/attachment retained as evidence, not copied into Skill		assets/图解网络-小林coding/35-tcp_three_fin/img-003.png	166076	a50e53a8eec204c0
attachments-evidence	attachment-evidence	evidence-layer	evidence-layer	medium	attachment-evidence; not automatically copied into a knowledge Skill	media/model/attachment retained as evidence, not copied into Skill		assets/图解网络-小林coding/35-tcp_three_fin/img-004.png	130925	c58859b45ab9b8b3
attachments-evidence	attachment-evidence	evidence-layer	evidence-layer	medium	attachment-evidence; not automatically copied into a knowledge Skill	media/model/attachment retained as evidence, not copied into Skill		assets/图解网络-小林coding/35-tcp_three_fin/img-005.png	84966	32790b926ba4bfd0
attachments-evidence	attachment-evidence	evidence-layer	evidence-layer	medium	attachment-evidence; not automatically copied into a knowledge Skill	media/model/attachment retained as evidence, not copied into Skill		assets/图解网络-小林coding/35-tcp_three_fin/img-006.png	200612	c8a527ca5a51ce03
attachments-evidence	attachment-evidence	evidence-layer	evidence-layer	medium	attachment-evidence; not automatically copied into a knowledge Skill	media/model/attachment retained as evidence, not copied into Skill		assets/图解网络-小林coding/35-tcp_three_fin/img-007.png	15733	e234c4ab6ae85a68
attachments-evidence	attachment-evidence	evidence-layer	evidence-layer	medium	attachment-evidence; not automatically copied into a knowledge Skill	media/model/attachment retained as evidence, not copied into Skill		assets/图解网络-小林coding/35-tcp_three_fin/img-008.png	297071	6897548cbd1cf4d5
attachments-evidence	attachment-evidence	evidence-layer	evidence-layer	medium	attachment-evidence; not automatically copied into a knowledge Skill	media/model/attachment retained as evidence, not copied into Skill		assets/图解网络-小林coding/35-tcp_three_fin/img-009.png	132168	602fc241d9cbe08b
attachments-evidence	attachment-evidence	evidence-layer	evidence-layer	medium	attachment-evidence; not automatically copied into a knowledge Skill	media/model/attachment retained as evidence, not copied into Skill		assets/图解网络-小林coding/35-tcp_three_fin/img-010.png	79751	e2b4aa83a8a33b8c
attachments-evidence	attachment-evidence	evidence-layer	evidence-layer	medium	attachment-evidence; not automatically copied into a knowledge Skill	media/model/attachment retained as evidence, not copied into Skill		assets/图解网络-小林coding/35-tcp_three_fin/img-011.png	14158	61c51c61dc2d7e71
attachments-evidence	attachment-evidence	evidence-layer	evidence-layer	medium	attachment-evidence; not automatically copied into a knowledge Skill	media/model/attachment retained as evidence, not copied into Skill		assets/图解网络-小林coding/35-tcp_three_fin/img-012.png	11577	f63bcc409833d7ff
attachments-evidence	attachment-evidence	evidence-layer	evidence-layer	medium	attachment-evidence; not automatically copied into a knowledge Skill	media/model/attachment retained as evidence, not copied into Skill		assets/图解网络-小林coding/35-tcp_three_fin/img-013.png	13292	afb56842cfa8b0fb
attachments-evidence	attachment-evidence	evidence-layer	evidence-layer	medium	attachment-evidence; not automatically copied into a knowledge Skill	media/model/attachment retained as evidence, not copied into Skill		assets/图解网络-小林coding/35-tcp_three_fin/img-014.png	18196	abca2ea56d3cd874
attachments-evidence	attachment-evidence	evidence-layer	evidence-layer	medium	attachment-evidence; not automatically copied into a knowledge Skill	media/model/attachment retained as evidence, not copied into Skill		assets/图解网络-小林coding/35-tcp_three_fin/img-015.png	219398	809b30271302545a
attachments-evidence	attachment-evidence	evidence-layer	evidence-layer	medium	attachment-evidence; not automatically copied into a knowledge Skill	media/model/attachment retained as evidence, not copied into Skill		assets/图解网络-小林coding/35-tcp_three_fin/img-016.png	177753	e5b8c1e758ab40f1
attachments-evidence	attachment-evidence	evidence-layer	evidence-layer	medium	attachment-evidence; not automatically copied into a knowledge Skill	media/model/attachment retained as evidence, not copied into Skill		assets/图解网络-小林coding/35-tcp_three_fin/img-017.png	243411	cd98e30d82e3e89a
attachments-evidence	attachment-evidence	evidence-layer	evidence-layer	medium	attachment-evidence; not automatically copied into a knowledge Skill	media/model/attachment retained as evidence, not copied into Skill		assets/图解网络-小林coding/36-tcp_seq_ack/img-001.png	93076	e79f7305a7aaf0ce
attachments-evidence	attachment-evidence	evidence-layer	evidence-layer	medium	attachment-evidence; not automatically copied into a knowledge Skill	media/model/attachment retained as evidence, not copied into Skill		assets/图解网络-小林coding/36-tcp_seq_ack/img-002.png	318775	8b02502f9d0f04bc
attachments-evidence	attachment-evidence	evidence-layer	evidence-layer	medium	attachment-evidence; not automatically copied into a knowledge Skill	media/model/attachment retained as evidence, not copied into Skill		assets/图解网络-小林coding/36-tcp_seq_ack/img-003.png	434737	58a60fdd8e855adc
attachments-evidence	attachment-evidence	evidence-layer	evidence-layer	medium	attachment-evidence; not automatically copied into a knowledge Skill	media/model/attachment retained as evidence, not copied into Skill		assets/图解网络-小林coding/36-tcp_seq_ack/img-004.png	74622	d9e62a4d47b51806
attachments-evidence	attachment-evidence	evidence-layer	evidence-layer	medium	attachment-evidence; not automatically copied into a knowledge Skill	media/model/attachment retained as evidence, not copied into Skill		assets/图解网络-小林coding/36-tcp_seq_ack/img-005.png	671617	11ed5457b74e1ded
attachments-evidence	attachment-evidence	evidence-layer	evidence-layer	medium	attachment-evidence; not automatically copied into a knowledge Skill	media/model/attachment retained as evidence, not copied into Skill		assets/图解网络-小林coding/36-tcp_seq_ack/img-006.png	136581	47d4cda16dc294fd
attachments-evidence	attachment-evidence	evidence-layer	evidence-layer	medium	attachment-evidence; not automatically copied into a knowledge Skill	media/model/attachment retained as evidence, not copied into Skill		assets/图解网络-小林coding/37-ip_base/img-001.png	96074	e25fbab36b38e8e0
attachments-evidence	attachment-evidence	evidence-layer	evidence-layer	medium	attachment-evidence; not automatically copied into a knowledge Skill	media/model/attachment retained as evidence, not copied into Skill		assets/图解网络-小林coding/37-ip_base/img-002.png	117185	b4d4953df7b9f4ce
attachments-evidence	attachment-evidence	evidence-layer	evidence-layer	medium	attachment-evidence; not automatically copied into a knowledge Skill	media/model/attachment retained as evidence, not copied into Skill		assets/图解网络-小林coding/37-ip_base/img-003.png	71936	77d4c279c9201796
attachments-evidence	attachment-evidence	evidence-layer	evidence-layer	medium	attachment-evidence; not automatically copied into a knowledge Skill	media/model/attachment retained as evidence, not copied into Skill		assets/图解网络-小林coding/37-ip_base/img-004.png	27816	325e42f1d5800632
attachments-evidence	attachment-evidence	evidence-layer	evidence-layer	medium	attachment-evidence; not automatically copied into a knowledge Skill	media/model/attachment retained as evidence, not copied into Skill		assets/图解网络-小林coding/37-ip_base/img-005.png	11887	9d89fe407f1daae3
attachments-evidence	attachment-evidence	evidence-layer	evidence-layer	medium	attachment-evidence; not automatically copied into a knowledge Skill	media/model/attachment retained as evidence, not copied into Skill		assets/图解网络-小林coding/37-ip_base/img-006.png	44445	866fa8c232706d75
attachments-evidence	attachment-evidence	evidence-layer	evidence-layer	medium	attachment-evidence; not automatically copied into a knowledge Skill	media/model/attachment retained as evidence, not copied into Skill		assets/图解网络-小林coding/37-ip_base/img-007.png	79001	1aa1e42dcb493fa1
attachments-evidence	attachment-evidence	evidence-layer	evidence-layer	medium	attachment-evidence; not automatically copied into a knowledge Skill	media/model/attachment retained as evidence, not copied into Skill		assets/图解网络-小林coding/37-ip_base/img-008.png	50499	85b7f40337daea25
attachments-evidence	attachment-evidence	evidence-layer	evidence-layer	medium	attachment-evidence; not automatically copied into a knowledge Skill	media/model/attachment retained as evidence, not copied into Skill		assets/图解网络-小林coding/37-ip_base/img-009.png	7604	54cdc3c2849e31fe
attachments-evidence	attachment-evidence	evidence-layer	evidence-layer	medium	attachment-evidence; not automatically copied into a knowledge Skill	media/model/attachment retained as evidence, not copied into Skill		assets/图解网络-小林coding/37-ip_base/img-010.png	51411	592db96390abf60d
attachments-evidence	attachment-evidence	evidence-layer	evidence-layer	medium	attachment-evidence; not automatically copied into a knowledge Skill	media/model/attachment retained as evidence, not copied into Skill		assets/图解网络-小林coding/37-ip_base/img-011.png	156215	76c2ac0dc879ae1e
attachments-evidence	attachment-evidence	evidence-layer	evidence-layer	medium	attachment-evidence; not automatically copied into a knowledge Skill	media/model/attachment retained as evidence, not copied into Skill		assets/图解网络-小林coding/37-ip_base/img-012.png	36877	1f70985a49b7967c
