domain	class	size_bytes	sha256_16	path
linux-vision	build-artifact	19176	b294301cb13211af	projects/linux视觉感知项目/源码/图像预处理（加速前+加速后）/Lime_NEON+OpenMP/build/CMakeFiles/lime.dir/lime_opt.cpp.o.d
linux-vision	build-artifact	700	eba49441e9e8dcf4	projects/linux视觉感知项目/源码/图像预处理（加速前+加速后）/Lime_NEON+OpenMP/build/CMakeFiles/lime.dir/link.txt
linux-vision	build-artifact	43	c06e644090b09d41	projects/linux视觉感知项目/源码/图像预处理（加速前+加速后）/Lime_NEON+OpenMP/build/CMakeFiles/lime.dir/progress.make
linux-vision	build-artifact	2	53c234e5e8472b6a	projects/linux视觉感知项目/源码/图像预处理（加速前+加速后）/Lime_NEON+OpenMP/build/CMakeFiles/progress.marks
linux-vision	build-artifact	5847	e8693bda2e32485b	projects/linux视觉感知项目/源码/图像预处理（加速前+加速后）/Lime_NEON+OpenMP/build/Makefile
linux-vision	build-artifact	1869	aad28212d8826767	projects/linux视觉感知项目/源码/图像预处理（加速前+加速后）/Lime_NEON+OpenMP/build/cmake_install.cmake
linux-vision	build-artifact	48816	5ca26e73d586b21d	projects/linux视觉感知项目/源码/图像预处理（加速前+加速后）/Lime_NEON+OpenMP/build/lime
linux-vision	build-artifact	13304	fe9fe710768a2b49	projects/linux视觉感知项目/源码/图像预处理（加速前+加速后）/Lime_NEON+OpenMP/build/output.jpg
linux-vision	attachment-evidence	1468854	4f78ab13cc1f4905	projects/linux视觉感知项目/源码/图像预处理（加速前+加速后）/Lime_NEON+OpenMP/data/1.bmp
linux-vision	attachment-evidence	83581	e5a1011422109a4a	projects/linux视觉感知项目/源码/图像预处理（加速前+加速后）/Lime_NEON+OpenMP/data/1.jpg
linux-vision	attachment-evidence	375715	4c5a71d24dad4d0c	projects/linux视觉感知项目/源码/图像预处理（加速前+加速后）/Lime_NEON+OpenMP/data/1.png
linux-vision	attachment-evidence	2461734	70bf6d23c50cb559	projects/linux视觉感知项目/源码/图像预处理（加速前+加速后）/Lime_NEON+OpenMP/data/10.bmp
linux-vision	attachment-evidence	16419	6e695f4de15e7e22	projects/linux视觉感知项目/源码/图像预处理（加速前+加速后）/Lime_NEON+OpenMP/data/12.jpeg
linux-vision	attachment-evidence	45382	dd82d800b2d07036	projects/linux视觉感知项目/源码/图像预处理（加速前+加速后）/Lime_NEON+OpenMP/data/128.jpg
linux-vision	attachment-evidence	29514	97811f717db29879	projects/linux视觉感知项目/源码/图像预处理（加速前+加速后）/Lime_NEON+OpenMP/data/13.jpeg
linux-vision	attachment-evidence	705654	a214a32c172a3682	projects/linux视觉感知项目/源码/图像预处理（加速前+加速后）/Lime_NEON+OpenMP/data/2.bmp
linux-vision	attachment-evidence	67351	2a5146c5e62e03f9	projects/linux视觉感知项目/源码/图像预处理（加速前+加速后）/Lime_NEON+OpenMP/data/2.jpeg
linux-vision	attachment-evidence	3124	fe36a0c295a51a2d	projects/linux视觉感知项目/源码/图像预处理（加速前+加速后）/Lime_NEON+OpenMP/data/2.webp
linux-vision	attachment-evidence	562554	e39e72e2b105a6c7	projects/linux视觉感知项目/源码/图像预处理（加速前+加速后）/Lime_NEON+OpenMP/data/3.bmp
linux-vision	attachment-evidence	16136	68d2e55d6b17f961	projects/linux视觉感知项目/源码/图像预处理（加速前+加速后）/Lime_NEON+OpenMP/data/38.jpg
linux-vision	attachment-evidence	461534	1e595eb71f8c6741	projects/linux视觉感知项目/源码/图像预处理（加速前+加速后）/Lime_NEON+OpenMP/data/4.bmp
linux-vision	attachment-evidence	25133	d47ce4f742d29a45	projects/linux视觉感知项目/源码/图像预处理（加速前+加速后）/Lime_NEON+OpenMP/data/47.jpg
linux-vision	attachment-evidence	9000054	b4aecc1500fa59dd	projects/linux视觉感知项目/源码/图像预处理（加速前+加速后）/Lime_NEON+OpenMP/data/5.bmp
linux-vision	attachment-evidence	319534	ade3068dc644fffe	projects/linux视觉感知项目/源码/图像预处理（加速前+加速后）/Lime_NEON+OpenMP/data/6.bmp
linux-vision	attachment-evidence	608454	5016112a6cb5db2e	projects/linux视觉感知项目/源码/图像预处理（加速前+加速后）/Lime_NEON+OpenMP/data/7.bmp
linux-vision	attachment-evidence	537334	e6dbe78891885576	projects/linux视觉感知项目/源码/图像预处理（加速前+加速后）/Lime_NEON+OpenMP/data/8.bmp
linux-vision	attachment-evidence	676054	6a087ac49c59f183	projects/linux视觉感知项目/源码/图像预处理（加速前+加速后）/Lime_NEON+OpenMP/data/9.bmp
linux-vision	attachment-evidence	41957	5b14a499464b0a27	projects/linux视觉感知项目/源码/图像预处理（加速前+加速后）/Lime_NEON+OpenMP/data/9.jpg
linux-vision	attachment-evidence	1468854	46ebd078509f7954	projects/linux视觉感知项目/源码/图像预处理（加速前+加速后）/Lime_NEON+OpenMP/data/R1.bmp
linux-vision	attachment-evidence	2461734	77734a06bf70460c	projects/linux视觉感知项目/源码/图像预处理（加速前+加速后）/Lime_NEON+OpenMP/data/R10.bmp
linux-vision	attachment-evidence	608454	94747cda619fdcc6	projects/linux视觉感知项目/源码/图像预处理（加速前+加速后）/Lime_NEON+OpenMP/data/R7.bmp
linux-vision	attachment-evidence	67278	b180c8fef16ea1ae	projects/linux视觉感知项目/源码/图像预处理（加速前+加速后）/Lime_NEON+OpenMP/data/test1.jpg
linux-vision	attachment-evidence	85524	d63c4474ec9775d4	projects/linux视觉感知项目/源码/图像预处理（加速前+加速后）/Lime_NEON+OpenMP/data/test2.jpg
linux-vision	attachment-evidence	43835	925f3820381676c6	projects/linux视觉感知项目/源码/图像预处理（加速前+加速后）/Lime_NEON+OpenMP/data/test3.jpg
linux-vision	attachment-evidence	78991	79388f76e6703c26	projects/linux视觉感知项目/源码/图像预处理（加速前+加速后）/Lime_NEON+OpenMP/data/test4.jpg
linux-vision	attachment-evidence	83781	d9e778870f2f29e2	projects/linux视觉感知项目/源码/图像预处理（加速前+加速后）/Lime_NEON+OpenMP/data/test5.jpg
linux-vision	attachment-evidence	37163	4c10eb1905bf94fc	projects/linux视觉感知项目/源码/图像预处理（加速前+加速后）/Lime_NEON+OpenMP/data/test6.jpg
linux-vision	code-or-config	2811	63e3267dd10477e1	projects/linux视觉感知项目/源码/图像预处理（加速前+加速后）/Lime_NEON+OpenMP/include/lime.h
linux-vision	code-or-config	7512	5c72f6eba426ba24	projects/linux视觉感知项目/源码/图像预处理（加速前+加速后）/Lime_NEON+OpenMP/include/omp.h
linux-vision	code-or-config	22429	06eb287e5225e7c6	projects/linux视觉感知项目/源码/图像预处理（加速前+加速后）/Lime_NEON+OpenMP/lime_opt.cpp
linux-vision	code-or-config	9048	f24e43d5d9f3ad6c	projects/linux视觉感知项目/源码/图像预处理（加速前+加速后）/Lime_NEON+OpenMP/xinlime.cpp
embedded-core	knowledge-document	92817	67c732bdda3f88e2	projects/嵌入式八股/1. 项目八股/Linux物理内存碎片高频面试题.md
embedded-core	knowledge-document	79818	f128ad58d7405f79	projects/嵌入式八股/1. 项目八股/RTOS高频面试题.md
embedded-core	knowledge-document	21276	56097a649d76101a	projects/嵌入式八股/1. 项目八股/linux视觉感知面试题.md
embedded-core	knowledge-document	863470	57a5e68807fbf45b	projects/嵌入式八股/2. 小林图解/图解系统/00. 原始合并稿.md
embedded-core	knowledge-document	27031	f1e839498ee536ef	projects/嵌入式八股/2. 小林图解/图解系统/02｜硬件结构篇/2.1 CPU 是如何执行程序的？.md
embedded-core	knowledge-document	14886	e4cf95abe808c2d6	projects/嵌入式八股/2. 小林图解/图解系统/02｜硬件结构篇/2.2 磁盘比内存慢几万倍？.md
embedded-core	knowledge-document	21031	4705b4e1f408f6cb	projects/嵌入式八股/2. 小林图解/图解系统/02｜硬件结构篇/2.3 如何写出让 CPU 跑得更快的代码？.md
embedded-core	knowledge-document	17969	2586cfe009c1859a	projects/嵌入式八股/2. 小林图解/图解系统/02｜硬件结构篇/2.4 CPU 缓存一致性.md
embedded-core	knowledge-document	21654	b0ff0a00c4096a98	projects/嵌入式八股/2. 小林图解/图解系统/02｜硬件结构篇/2.5 CPU 是如何执行任务的？.md
embedded-core	knowledge-document	11656	7e671a9d8843eed4	projects/嵌入式八股/2. 小林图解/图解系统/02｜硬件结构篇/2.6 什么是软中断？.md
embedded-core	knowledge-document	17915	ba17e29ba4f7d4aa	projects/嵌入式八股/2. 小林图解/图解系统/02｜硬件结构篇/2.7 为什么 0.1 + 0.2 不等于 0.3？.md
embedded-core	knowledge-document	1617	8b6cbc6913c77c30	projects/嵌入式八股/2. 小林图解/图解系统/02｜硬件结构篇/index.md
embedded-core	knowledge-document	10341	332326b6e2f4bd3c	projects/嵌入式八股/2. 小林图解/图解系统/03｜系统结构篇/3.1 Linux 内核 vs Windows 内核.md
embedded-core	knowledge-document	836	767ca9298078e2f0	projects/嵌入式八股/2. 小林图解/图解系统/03｜系统结构篇/index.md
embedded-core	knowledge-document	28122	c9a7c6b3148b0442	projects/嵌入式八股/2. 小林图解/图解系统/04｜内存管理篇/4.1 为什么要有虚拟内存？.md
embedded-core	knowledge-document	16306	c5ab608469e67b65	projects/嵌入式八股/2. 小林图解/图解系统/04｜内存管理篇/4.2 malloc 是如何分配内存的？.md
embedded-core	knowledge-document	20803	8364ae8255ee106b	projects/嵌入式八股/2. 小林图解/图解系统/04｜内存管理篇/4.3 内存满了，会发生什么？.md
embedded-core	knowledge-document	23731	944071634e105cdf	projects/嵌入式八股/2. 小林图解/图解系统/04｜内存管理篇/4.4 在 4GB 物理内存的机器上，申请 8G 内存会怎么样？.md
embedded-core	knowledge-document	20038	583cf1e893ac3211	projects/嵌入式八股/2. 小林图解/图解系统/04｜内存管理篇/4.5 如何避免预读失效和缓存污染的问题？.md
embedded-core	knowledge-document	98114	084607d05da22047	projects/嵌入式八股/2. 小林图解/图解系统/04｜内存管理篇/4.6 深入理解 Linux 虚拟内存管理.md
embedded-core	knowledge-document	148221	97e1c7a2b69c5294	projects/嵌入式八股/2. 小林图解/图解系统/04｜内存管理篇/4.7 深入理解 Linux 物理内存管理.md
embedded-core	knowledge-document	1898	96f043953270e28c	projects/嵌入式八股/2. 小林图解/图解系统/04｜内存管理篇/index.md
embedded-core	knowledge-document	44553	ca6e78f30e34adc0	projects/嵌入式八股/2. 小林图解/图解系统/05｜进程管理篇/5.1 进程、线程基础知识.md
embedded-core	knowledge-document	25604	8a151cf00b0b4dde	projects/嵌入式八股/2. 小林图解/图解系统/05｜进程管理篇/5.2 进程间有哪些通信方式？.md
embedded-core	knowledge-document	30574	73badf7665fbe273	projects/嵌入式八股/2. 小林图解/图解系统/05｜进程管理篇/5.3 多线程冲突了怎么办？.md
embedded-core	knowledge-document	15221	b219ca92da87e775	projects/嵌入式八股/2. 小林图解/图解系统/05｜进程管理篇/5.4 怎么避免死锁？.md
embedded-core	knowledge-document	16617	df59bd6fd6ec45a6	projects/嵌入式八股/2. 小林图解/图解系统/05｜进程管理篇/5.5 什么是悲观锁、乐观锁？.md
embedded-core	knowledge-document	9694	2fe92ec988b4fb62	projects/嵌入式八股/2. 小林图解/图解系统/05｜进程管理篇/5.6 一个进程最多可以创建多少个线程？.md
embedded-core	knowledge-document	14606	32ade73984bc49e3	projects/嵌入式八股/2. 小林图解/图解系统/05｜进程管理篇/5.7 线程崩溃了，进程也会崩溃吗？.md
embedded-core	knowledge-document	1790	0c75696349d52da3	projects/嵌入式八股/2. 小林图解/图解系统/05｜进程管理篇/index.md
embedded-core	knowledge-document	26668	37d384e78827dd60	projects/嵌入式八股/2. 小林图解/图解系统/06｜调度算法篇/6.1 进程调度／页面置换／磁盘调度算法.md
embedded-core	knowledge-document	868	2c56926e41f0efd5	projects/嵌入式八股/2. 小林图解/图解系统/06｜调度算法篇/index.md
embedded-core	knowledge-document	37219	fb0e742534ba7426	projects/嵌入式八股/2. 小林图解/图解系统/07｜文件系统篇/7.1 文件系统全家桶.md
embedded-core	knowledge-document	19442	bf5943f213633e32	projects/嵌入式八股/2. 小林图解/图解系统/07｜文件系统篇/7.2 进程写文件时，进程发生了崩溃，已写入的数据会丢失吗？.md
embedded-core	knowledge-document	1065	aaa25dac18a1390b	projects/嵌入式八股/2. 小林图解/图解系统/07｜文件系统篇/index.md
embedded-core	knowledge-document	16054	cb01dbb8eb22c440	projects/嵌入式八股/2. 小林图解/图解系统/08｜设备管理篇/8.1 键盘敲入 A 字母时，操作系统期间发生了什么？.md
embedded-core	knowledge-document	902	2d0af9ce11dc81e5	projects/嵌入式八股/2. 小林图解/图解系统/08｜设备管理篇/index.md
embedded-core	knowledge-document	23645	64730925b27e83e0	projects/嵌入式八股/2. 小林图解/图解系统/09｜网络系统篇/9.1 什么是零拷贝？.md
embedded-core	knowledge-document	26315	6f474f372c99fdd5	projects/嵌入式八股/2. 小林图解/图解系统/09｜网络系统篇/9.2 I／O 多路复用：select／poll／epoll.md
embedded-core	knowledge-document	23589	00b78ebc6feec668	projects/嵌入式八股/2. 小林图解/图解系统/09｜网络系统篇/9.3 高性能网络模式：Reactor 和 Proactor.md
embedded-core	knowledge-document	15356	ad976354d53b6ede	projects/嵌入式八股/2. 小林图解/图解系统/09｜网络系统篇/9.4 什么是一致性哈希？.md
embedded-core	knowledge-document	1311	f7286bc7ac4098f3	projects/嵌入式八股/2. 小林图解/图解系统/09｜网络系统篇/index.md
embedded-core	knowledge-document	11566	c66081c9b8477158	projects/嵌入式八股/2. 小林图解/图解系统/10｜Linux 命令篇/10.1 如何查看网络的性能指标？.md
embedded-core	knowledge-document	9657	5d0818767cc2d140	projects/嵌入式八股/2. 小林图解/图解系统/10｜Linux 命令篇/10.2 如何从日志分析 PV、UV？.md
embedded-core	knowledge-document	1001	0e84f0af9cdd6c8a	projects/嵌入式八股/2. 小林图解/图解系统/10｜Linux 命令篇/index.md
embedded-core	knowledge-document	7902	9bc29a20331a3ada	projects/嵌入式八股/2. 小林图解/图解系统/11｜学习心得/11.1 操作系统怎么学？.md
embedded-core	knowledge-document	7981	b9a5239fb095b300	projects/嵌入式八股/2. 小林图解/图解系统/11｜学习心得/11.2 画图经验分享.md
embedded-core	knowledge-document	811	c523ce90eda6a8fb	projects/嵌入式八股/2. 小林图解/图解系统/11｜学习心得/index.md
embedded-core	knowledge-document	9495	43becac183edccc2	projects/嵌入式八股/2. 小林图解/图解系统/99｜附录/Linux 系统是如何收发网络包的？.md
embedded-core	knowledge-document	766	ce401fa513b6ae47	projects/嵌入式八股/2. 小林图解/图解系统/99｜附录/index.md
embedded-core	knowledge-document	6733	bdf6096704fe10ad	projects/嵌入式八股/2. 小林图解/图解系统/index.md
embedded-core	derived-backup	821828	2350259a119b0869	projects/嵌入式八股/2. 小林图解/图解系统（小林coding·全章节合并）-Defuddle提取.md.backup-20260812-134426
embedded-core	knowledge-document	7865	a22eeb3bb74a4a5b	projects/嵌入式八股/2. 小林图解/图解网络/00｜图解网络目录.md
embedded-core	knowledge-document	10751	bc5b1c9c0261505f	projects/嵌入式八股/2. 小林图解/图解网络/02｜基础篇/2.1 TCP-IP 网络模型有哪几层？.md
embedded-core	knowledge-document	34914	442a434448061bdc	projects/嵌入式八股/2. 小林图解/图解网络/02｜基础篇/2.2 键入网址到网页显示，期间发生了什么？.md
embedded-core	knowledge-document	15338	b177523413c2f731	projects/嵌入式八股/2. 小林图解/图解网络/02｜基础篇/2.3 Linux 系统是如何收发网络包的？.md
embedded-core	knowledge-document	70493	dd49d38b0c35b487	projects/嵌入式八股/2. 小林图解/图解网络/03｜应用层篇/3.1 HTTP 常见面试题.md
embedded-core	knowledge-document	14832	96984c8dd8e8ba00	projects/嵌入式八股/2. 小林图解/图解网络/03｜应用层篇/3.2 HTTP-1.1 如何优化？.md
embedded-core	knowledge-document	15987	7148f5cca8b641b7	projects/嵌入式八股/2. 小林图解/图解网络/03｜应用层篇/3.3 HTTPS RSA 握手解析.md
embedded-core	knowledge-document	15736	78c438d76270de81	projects/嵌入式八股/2. 小林图解/图解网络/03｜应用层篇/3.4 HTTPS ECDHE 握手解析.md
embedded-core	knowledge-document	19854	a9a96d9d2ef1ec51	projects/嵌入式八股/2. 小林图解/图解网络/03｜应用层篇/3.5 HTTPS 如何优化？.md
