skill	symbol	status	matched_source_files
rtos-build-flash-runtime-provenance	PWM.map	exact	projects/RTOS项目/文档/1 入门指南/1.3 开发环境配置/1.3.1 Keil MDK 工程配置与编译.md
rtos-build-flash-runtime-provenance	Image Entry point	exact	projects/RTOS项目/源码/USER/PWM.map
rtos-build-flash-runtime-provenance	__Vectors	exact	projects/RTOS项目/源码/CORE/startup_stm32f10x_md.s;projects/RTOS项目/源码/USER/PWM.map
rtos-build-flash-runtime-provenance	Reset_Handler	exact	projects/RTOS项目/文档/1 入门指南/1.2 快速入门：从零搭建开发环境并运行项目.md;projects/RTOS项目/源码/CORE/startup_stm32f10x_md.s;projects/RTOS项目/源码/USER/PWM.map
rtos-build-flash-runtime-provenance	SystemInit	exact	projects/RTOS项目/文档/1 入门指南/1.2 快速入门：从零搭建开发环境并运行项目.md;projects/RTOS项目/源码/CORE/startup_stm32f10x_md.s;projects/RTOS项目/源码/USER/PWM.map;projects/RTOS项目/源码/USER/system_stm32f10x.c
rtos-build-flash-runtime-provenance	main	exact	projects/RTOS项目/文档/1 入门指南/1.2 快速入门：从零搭建开发环境并运行项目.md;projects/RTOS项目/文档/1 入门指南/1.3 开发环境配置/1.3.1 Keil MDK 工程配置与编译.md;projects/RTOS项目/文档/1 入门指南/1.3 开发环境配置/1.3.2 J-Link 调试器配置与烧录.md;projects/RTOS项目/源码/CORE/startup_stm32f10x_md.s;projects/RTOS项目/源码/FreeRTOS/portable/RVDS/ARM_CM3/port.c;projects/RTOS项目/源码/USER/DebugConfig/PWM_STM32F103ZE_1.0.0.dbgconf;projects/RTOS项目/源码/USER/PWM.map;projects/RTOS项目/源码/USER/main.c;projects/RTOS项目/源码/USER/project.uvprojx;projects/RTOS项目/源码/USER/system_stm32f10x.c
rtos-build-flash-runtime-provenance	vTaskStartScheduler	exact	projects/RTOS项目/源码/USER/PWM.map;projects/RTOS项目/源码/USER/main.c
rtos-build-flash-runtime-provenance	VerifyDownload	exact	projects/RTOS项目/文档/1 入门指南/1.3 开发环境配置/1.3.2 J-Link 调试器配置与烧录.md;projects/RTOS项目/源码/USER/JLinkSettings.ini
rtos-build-flash-runtime-provenance	FlashDriverDll	exact	projects/RTOS项目/源码/USER/project.uvprojx
rtos-build-flash-runtime-provenance	Reset and Run	exact	projects/RTOS项目/文档/1 入门指南/1.3 开发环境配置/1.3.2 J-Link 调试器配置与烧录.md
rtos-build-flash-runtime-provenance	USART1	exact	projects/RTOS项目/文档/1 入门指南/1.3 开发环境配置/1.3.2 J-Link 调试器配置与烧录.md;projects/RTOS项目/文档/1 入门指南/1.3 开发环境配置/1.3.3 串口调试工具使用.md;projects/RTOS项目/源码/BSP/IAP/iap.c;projects/RTOS项目/源码/CORE/startup_stm32f10x_md.s;projects/RTOS项目/源码/SYSTEM/usart/usart.c;projects/RTOS项目/源码/USER/PWM.map;projects/RTOS项目/源码/USER/main.c
rtos-build-flash-runtime-provenance	fputc	exact	projects/RTOS项目/文档/1 入门指南/1.3 开发环境配置/1.3.3 串口调试工具使用.md;projects/RTOS项目/源码/SYSTEM/usart/usart.c;projects/RTOS项目/源码/USER/PWM.map
rtos-build-flash-runtime-provenance	DEBUG	exact	projects/RTOS项目/文档/1 入门指南/1.2 快速入门：从零搭建开发环境并运行项目.md;projects/RTOS项目/文档/1 入门指南/1.3 开发环境配置/1.3.3 串口调试工具使用.md;projects/RTOS项目/源码/APP_TASK/app_tasks.c;projects/RTOS项目/源码/SYSTEM/sys/sys.h
rtos-build-flash-runtime-provenance	ifopen	exact	projects/RTOS项目/文档/1 入门指南/1.2 快速入门：从零搭建开发环境并运行项目.md;projects/RTOS项目/文档/1 入门指南/1.3 开发环境配置/1.3.3 串口调试工具使用.md;projects/RTOS项目/源码/APP_TASK/app_tasks.c;projects/RTOS项目/源码/SYSTEM/sys/sys.h;projects/RTOS项目/源码/USER/main.c
rtos-build-flash-runtime-provenance	FLASH_APP1_ADDR	exact	projects/RTOS项目/源码/APP_TASK/app_tasks.c;projects/RTOS项目/源码/BSP/IAP/iap.h
rtos-communication-debugging	g_iapSemaphore	exact	projects/RTOS项目/文档/2 系统架构与设计/2.4 任务间通信：互斥信号量与全局状态管理.md;projects/RTOS项目/文档/5 系统功能实现/5.3 固件升级（IAP）：Boot + 单APP分区与串口DMA传输.md;projects/RTOS项目/源码/APP_TASK/app_tasks.c
rtos-communication-debugging	g_speedCalcSemaphore	exact	projects/RTOS项目/文档/2 系统架构与设计/2.4 任务间通信：互斥信号量与全局状态管理.md;projects/RTOS项目/文档/3 FreeRTOS 内核与任务设计/3.3 中断优先级配置与临界区保护.md;projects/RTOS项目/源码/APP_TASK/app_tasks.c
rtos-communication-debugging	iap_task	exact	projects/RTOS项目/文档/5 系统功能实现/5.3 固件升级（IAP）：Boot + 单APP分区与串口DMA传输.md;projects/RTOS项目/文档/5 系统功能实现/5.4 CRC32校验：数据完整性验证机制.md;projects/RTOS项目/源码/APP_TASK/app_tasks.c
rtos-communication-debugging	SpeedCalcTask	exact	projects/RTOS项目/文档/2 系统架构与设计/2.4 任务间通信：互斥信号量与全局状态管理.md;projects/RTOS项目/文档/3 FreeRTOS 内核与任务设计/3.3 中断优先级配置与临界区保护.md;projects/RTOS项目/源码/APP_TASK/app_tasks.c
rtos-communication-debugging	xSemaphoreGiveFromISR	exact	projects/RTOS项目/文档/2 系统架构与设计/2.4 任务间通信：互斥信号量与全局状态管理.md;projects/RTOS项目/文档/3 FreeRTOS 内核与任务设计/3.3 中断优先级配置与临界区保护.md;projects/RTOS项目/文档/5 系统功能实现/5.3 固件升级（IAP）：Boot + 单APP分区与串口DMA传输.md;projects/RTOS项目/源码/APP_TASK/app_tasks.c
rtos-communication-debugging	USART1_IRQHandler	exact	projects/RTOS项目/源码/SYSTEM/usart/usart.c
rtos-communication-debugging	DMA1_Channel5_IRQHandler	exact	projects/RTOS项目/文档/2 系统架构与设计/2.4 任务间通信：互斥信号量与全局状态管理.md;projects/RTOS项目/文档/5 系统功能实现/5.3 固件升级（IAP）：Boot + 单APP分区与串口DMA传输.md;projects/RTOS项目/源码/APP_TASK/app_tasks.c
rtos-display-buzzer-feedback	Hardware_Init	exact	projects/RTOS项目/RTOS项目复习文档.md;projects/RTOS项目/文档/4 硬件驱动开发/4.3 用户交互/4.3.3 蜂鸣器控制与音频提示.md;projects/RTOS项目/源码/USER/main.c;projects/RTOS项目/源码/USER/main.h
rtos-display-buzzer-feedback	StartTask	exact	projects/RTOS项目/RTOS项目复习文档.md;projects/RTOS项目/源码/APP_TASK/app_tasks.c;projects/RTOS项目/源码/APP_TASK/app_tasks.h;projects/RTOS项目/源码/USER/main.c;projects/RTOS项目/源码/USER/main.h
rtos-display-buzzer-feedback	UIDisplayTask	exact	projects/RTOS项目/RTOS项目复习文档.md;projects/RTOS项目/文档/4 硬件驱动开发/4.3 用户交互/4.3.2 LCD 显示驱动与UI设计.md;projects/RTOS项目/源码/APP_TASK/app_tasks.c;projects/RTOS项目/源码/APP_TASK/app_tasks.h
rtos-display-buzzer-feedback	MotorControlTask	exact	projects/RTOS项目/RTOS项目复习文档.md;projects/RTOS项目/文档/4 硬件驱动开发/4.3 用户交互/4.3.2 LCD 显示驱动与UI设计.md;projects/RTOS项目/源码/APP_TASK/app_tasks.c;projects/RTOS项目/源码/APP_TASK/app_tasks.h
rtos-display-buzzer-feedback	KeyScanTask	exact	projects/RTOS项目/RTOS项目复习文档.md;projects/RTOS项目/文档/4 硬件驱动开发/4.3 用户交互/4.3.2 LCD 显示驱动与UI设计.md;projects/RTOS项目/文档/4 硬件驱动开发/4.3 用户交互/4.3.3 蜂鸣器控制与音频提示.md;projects/RTOS项目/源码/APP_TASK/app_tasks.c;projects/RTOS项目/源码/APP_TASK/app_tasks.h
rtos-display-buzzer-feedback	LCD_Init	exact	projects/RTOS项目/RTOS项目复习文档.md;projects/RTOS项目/源码/BSP/LCD/lcd.c;projects/RTOS项目/源码/BSP/LCD/lcd.h;projects/RTOS项目/源码/USER/main.c
rtos-display-buzzer-feedback	LCD_GPIOInit	exact	projects/RTOS项目/源码/BSP/LCD/lcd.c
rtos-display-buzzer-feedback	LCD_RESET	exact	projects/RTOS项目/源码/BSP/LCD/lcd.c
rtos-display-buzzer-feedback	LCD_WR_REG	exact	projects/RTOS项目/RTOS项目复习文档.md;projects/RTOS项目/文档/4 硬件驱动开发/4.3 用户交互/4.3.2 LCD 显示驱动与UI设计.md;projects/RTOS项目/源码/BSP/LCD/lcd.c
rtos-display-buzzer-feedback	LCD_WR_DATA	exact	projects/RTOS项目/RTOS项目复习文档.md;projects/RTOS项目/文档/4 硬件驱动开发/4.3 用户交互/4.3.2 LCD 显示驱动与UI设计.md;projects/RTOS项目/源码/BSP/LCD/lcd.c;projects/RTOS项目/源码/BSP/LCD/lcd.h
rtos-display-buzzer-feedback	Lcd_WriteData_16Bit	exact	projects/RTOS项目/文档/4 硬件驱动开发/4.3 用户交互/4.3.2 LCD 显示驱动与UI设计.md;projects/RTOS项目/源码/BSP/LCD/GUI.c;projects/RTOS项目/源码/BSP/LCD/lcd.c;projects/RTOS项目/源码/BSP/LCD/lcd.h
rtos-display-buzzer-feedback	LCD_SetWindows	exact	projects/RTOS项目/RTOS项目复习文档.md;projects/RTOS项目/文档/4 硬件驱动开发/4.3 用户交互/4.3.2 LCD 显示驱动与UI设计.md;projects/RTOS项目/源码/BSP/LCD/GUI.c;projects/RTOS项目/源码/BSP/LCD/lcd.c;projects/RTOS项目/源码/BSP/LCD/lcd.h
rtos-display-buzzer-feedback	LCD_Clear	exact	projects/RTOS项目/RTOS项目复习文档.md;projects/RTOS项目/文档/4 硬件驱动开发/4.3 用户交互/4.3.2 LCD 显示驱动与UI设计.md;projects/RTOS项目/源码/APP_TASK/app_tasks.c;projects/RTOS项目/源码/BSP/LCD/lcd.c;projects/RTOS项目/源码/BSP/LCD/lcd.h
rtos-display-buzzer-feedback	LCD_direction	exact	projects/RTOS项目/文档/4 硬件驱动开发/4.3 用户交互/4.3.2 LCD 显示驱动与UI设计.md;projects/RTOS项目/源码/BSP/LCD/lcd.c;projects/RTOS项目/源码/BSP/LCD/lcd.h
rtos-display-buzzer-feedback	SPI1_Init	exact	projects/RTOS项目/源码/BSP/LCD/lcd.c;projects/RTOS项目/源码/BSP/SPI/SPI.c;projects/RTOS项目/源码/BSP/SPI/SPI.h
rtos-display-buzzer-feedback	SPI_WriteByte	exact	projects/RTOS项目/RTOS项目复习文档.md;projects/RTOS项目/文档/4 硬件驱动开发/4.3 用户交互/4.3.2 LCD 显示驱动与UI设计.md;projects/RTOS项目/源码/BSP/LCD/lcd.c;projects/RTOS项目/源码/BSP/SPI/SPI.c;projects/RTOS项目/源码/BSP/SPI/SPI.h
rtos-display-buzzer-feedback	Show_Str	exact	projects/RTOS项目/RTOS项目复习文档.md;projects/RTOS项目/文档/4 硬件驱动开发/4.3 用户交互/4.3.2 LCD 显示驱动与UI设计.md;projects/RTOS项目/源码/APP_TASK/app_tasks.c;projects/RTOS项目/源码/BSP/LCD/GUI.c;projects/RTOS项目/源码/USER/main.c
rtos-display-buzzer-feedback	Beep_Init	exact	projects/RTOS项目/RTOS项目复习文档.md;projects/RTOS项目/文档/4 硬件驱动开发/4.3 用户交互/4.3.3 蜂鸣器控制与音频提示.md;projects/RTOS项目/源码/BSP/BEEP/beep.c;projects/RTOS项目/源码/BSP/BEEP/beep.h;projects/RTOS项目/源码/USER/main.c
rtos-display-buzzer-feedback	Beep_config	exact	projects/RTOS项目/RTOS项目复习文档.md;projects/RTOS项目/文档/4 硬件驱动开发/4.3 用户交互/4.3.3 蜂鸣器控制与音频提示.md;projects/RTOS项目/源码/BSP/BEEP/beep.c;projects/RTOS项目/源码/BSP/BEEP/beep.h
rtos-display-buzzer-feedback	Beep_on	exact	projects/RTOS项目/RTOS项目复习文档.md;projects/RTOS项目/文档/4 硬件驱动开发/4.3 用户交互/4.3.3 蜂鸣器控制与音频提示.md;projects/RTOS项目/源码/APP_TASK/app_tasks.c;projects/RTOS项目/源码/BSP/BEEP/beep.c;projects/RTOS项目/源码/BSP/BEEP/beep.h
rtos-display-buzzer-feedback	Beep_off	exact	projects/RTOS项目/RTOS项目复习文档.md;projects/RTOS项目/文档/4 硬件驱动开发/4.3 用户交互/4.3.3 蜂鸣器控制与音频提示.md;projects/RTOS项目/源码/APP_TASK/app_tasks.c;projects/RTOS项目/源码/BSP/BEEP/beep.c;projects/RTOS项目/源码/BSP/BEEP/beep.h
rtos-display-buzzer-feedback	Buzzer_Beep	exact	projects/RTOS项目/RTOS项目复习文档.md;projects/RTOS项目/文档/4 硬件驱动开发/4.3 用户交互/4.3.3 蜂鸣器控制与音频提示.md;projects/RTOS项目/源码/APP_TASK/app_tasks.c;projects/RTOS项目/源码/BSP/BEEP/beep.c;projects/RTOS项目/源码/BSP/BEEP/beep.h
rtos-display-buzzer-feedback	delay_ms	exact	projects/RTOS项目/RTOS项目复习文档.md;projects/RTOS项目/文档/4 硬件驱动开发/4.3 用户交互/4.3.3 蜂鸣器控制与音频提示.md;projects/RTOS项目/源码/APP_TASK/app_tasks.c;projects/RTOS项目/源码/BSP/BEEP/beep.c;projects/RTOS项目/源码/BSP/LCD/lcd.c;projects/RTOS项目/源码/SYSTEM/delay/delay.c;projects/RTOS项目/源码/USER/main.c
rtos-display-buzzer-feedback	Key_StateMachine	exact	projects/RTOS项目/源码/BSP/KEY/key.c
rtos-display-buzzer-feedback	Key_Scan	exact	projects/RTOS项目/RTOS项目复习文档.md;projects/RTOS项目/源码/APP_TASK/app_tasks.c;projects/RTOS项目/源码/BSP/KEY/key.c;projects/RTOS项目/源码/BSP/KEY/key.h
rtos-display-buzzer-feedback	KEY_EVENT_SHORT_PRESS	exact	projects/RTOS项目/RTOS项目复习文档.md;projects/RTOS项目/文档/4 硬件驱动开发/4.3 用户交互/4.3.3 蜂鸣器控制与音频提示.md;projects/RTOS项目/源码/APP_TASK/app_tasks.c;projects/RTOS项目/源码/BSP/KEY/key.c;projects/RTOS项目/源码/BSP/KEY/key.h
rtos-display-buzzer-feedback	KEY_EVENT_LONG_PRESS	exact	projects/RTOS项目/RTOS项目复习文档.md;projects/RTOS项目/文档/4 硬件驱动开发/4.3 用户交互/4.3.3 蜂鸣器控制与音频提示.md;projects/RTOS项目/源码/APP_TASK/app_tasks.c;projects/RTOS项目/源码/BSP/KEY/key.c;projects/RTOS项目/源码/BSP/KEY/key.h
rtos-display-buzzer-feedback	KEY_EVENT_LONG_PRESSING	exact	projects/RTOS项目/文档/4 硬件驱动开发/4.3 用户交互/4.3.3 蜂鸣器控制与音频提示.md;projects/RTOS项目/源码/APP_TASK/app_tasks.c;projects/RTOS项目/源码/BSP/KEY/key.c;projects/RTOS项目/源码/BSP/KEY/key.h
rtos-display-buzzer-feedback	KEY_EVENT_RELEASE	exact	projects/RTOS项目/文档/4 硬件驱动开发/4.3 用户交互/4.3.3 蜂鸣器控制与音频提示.md;projects/RTOS项目/源码/APP_TASK/app_tasks.c;projects/RTOS项目/源码/BSP/KEY/key.c;projects/RTOS项目/源码/BSP/KEY/key.h
rtos-freertos-config-and-boot	Reset_Handler	exact	projects/RTOS项目/文档/2 系统架构与设计/2.3 系统启动流程与初始化顺序.md;projects/RTOS项目/源码/CORE/startup_stm32f10x_md.s
rtos-freertos-config-and-boot	SystemInit	exact	projects/RTOS项目/文档/2 系统架构与设计/2.3 系统启动流程与初始化顺序.md;projects/RTOS项目/源码/CORE/startup_stm32f10x_md.s;projects/RTOS项目/源码/USER/system_stm32f10x.c
rtos-freertos-config-and-boot	main	exact	projects/RTOS项目/文档/2 系统架构与设计/2.3 系统启动流程与初始化顺序.md;projects/RTOS项目/文档/3 FreeRTOS 内核与任务设计/3.1 FreeRTOS 移植与配置详解.md;projects/RTOS项目/文档/3 FreeRTOS 内核与任务设计/3.2 任务创建、调度与优先级设计.md;projects/RTOS项目/文档/3 FreeRTOS 内核与任务设计/3.3 中断优先级配置与临界区保护.md;projects/RTOS项目/文档/3 FreeRTOS 内核与任务设计/3.4 软件定时器与周期任务实现.md;projects/RTOS项目/源码/CORE/startup_stm32f10x_md.s;projects/RTOS项目/源码/FreeRTOS/portable/MemMang/heap_4.c;projects/RTOS项目/源码/FreeRTOS/portable/RVDS/ARM_CM3/port.c;projects/RTOS项目/源码/USER/main.c;projects/RTOS项目/源码/USER/project.uvprojx;projects/RTOS项目/源码/USER/system_stm32f10x.c
rtos-freertos-config-and-boot	Hardware_Init	exact	projects/RTOS项目/文档/2 系统架构与设计/2.3 系统启动流程与初始化顺序.md;projects/RTOS项目/文档/3 FreeRTOS 内核与任务设计/3.1 FreeRTOS 移植与配置详解.md;projects/RTOS项目/文档/3 FreeRTOS 内核与任务设计/3.2 任务创建、调度与优先级设计.md;projects/RTOS项目/源码/USER/main.c
